Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
33506155,Science Since 1500,H T Pledge,"Pledge, H T",,"=""1473348137""","=""9781473348134""",0,0.0,Moran Press,ebook,,2016,,,2024/02/17,to-read,to-read (#850),to-read,,,,0,0
13592853,Drugs Without the Hot Air: Minimizing the Harms of Legal and Illegal Drugs,David J. Nutt,"Nutt, David J.",,"=""1906860165""","=""9781906860165""",0,4.43,UIT Cambridge Ltd.,Paperback,320,2012,2012,,2024/02/17,to-read,to-read (#849),to-read,,,,0,0
53915433,The Secret Chief Revealed,Myron J Stolaroff,"Stolaroff, Myron J",,"=""1946963356""","=""9781946963352""",0,4.30,Albatross Publishers,Paperback,184,2020,,,2024/02/15,to-read,to-read (#848),to-read,,,,0,0
49672381,Vision or Mirage: Saudi Arabia at the Crossroads,David Rundell,"Rundell, David",,"=""1838605932""","=""9781838605933""",0,4.30,I.B. Tauris,Hardcover,336,2020,,,2024/02/12,to-read,to-read (#847),to-read,,,,0,0
313277,Birthday Letters,Ted Hughes,"Hughes, Ted",,"=""0374525811""","=""9780374525811""",0,3.90,"Farrar, Straus and Giroux",Paperback,198,1999,1998,,2024/02/12,to-read,to-read (#846),to-read,,,,0,0
24945396,Bright Dead Things,Ada Limon,"Limon, Ada",,"=""1571314717""","=""9781571314710""",0,4.22,Milkweed Editions,Paperback,105,2015,2015,,2024/02/12,to-read,to-read (#845),to-read,,,,0,0
687278,When Things Fall Apart: Heart Advice for Difficult Times,Pema Chödrön,"Chödrön, Pema",,"=""1570623449""","=""9781570623448""",0,4.28,Shambhala,Paperback,148,2000,1996,,2024/02/12,to-read,to-read (#844),to-read,,,,0,0
710015,Laughter: An Essay on the Meaning of the Comic,Henri Bergson,"Bergson, Henri","Fred Rothwell, Cloudesley Brereton","=""0486443809""","=""9780486443805""",0,3.73,Dover Publications,Paperback,112,2005,1900,,2024/02/10,to-read,to-read (#843),to-read,,,,0,0
865540,Matter and Memory,Henri Bergson,"Bergson, Henri","N.M. Paul, W.S. Palmer","=""0942299051""","=""9780942299052""",0,4.11,Zone Books (NYC),Paperback,284,1990,1896,,2024/02/10,to-read,to-read (#842),to-read,,,,0,0
39809325,"Psychedelic Prophets: The Letters of Aldous Huxley and Humphry Osmond (Volume 48) (McGill-Queen's Associated Medical Services Studies in the History of Medicine, Health, and Society)",Aldous Huxley,"Huxley, Aldous","Humphry Osmond, Cynthia Bisbee, Paul Bisbee, Erika Dyck, Patrick Farrell","=""0773555064""","=""9780773555068""",0,3.12,McGill-Queen's University Press,Hardcover,728,2018,2018,,2024/02/10,to-read,to-read (#841),to-read,,,,0,0
23995249,The Invention of Nature: Alexander von Humboldt's New World,Andrea Wulf,"Wulf, Andrea",,"=""038535066X""","=""9780385350662""",0,4.31,Knopf,Hardcover,473,2015,2015,,2024/02/10,to-read,to-read (#840),to-read,,,,0,0
38651570,Selected Writings of Alexander von Humboldt: Edited and Introduced by Andrea Wulf (Everyman's Library Classics Series),Alexander von Humboldt,"Humboldt, Alexander von",Andrea Wulf,"=""1101908076""","=""9781101908075""",0,4.77,Everyman's Library,Hardcover,840,2018,,,2024/02/10,to-read,to-read (#839),to-read,,,,0,0
641481,Personal Narrative of a Journey to the Equinoctial Regions of the New Continent,Alexander von Humboldt,"Humboldt, Alexander von","Jason Wilson, Malcolm Nicolson","=""0140445536""","=""9780140445534""",0,3.98,Penguin Books,Paperback,400,1996,1807,,2024/02/10,to-read,to-read (#838),to-read,,,,0,0
60408205,Archeologia delle piante inebrianti,Giorgio Samorini,"Samorini, Giorgio",,"=""889268986X""","=""9788892689862""",0,5.00,Youcanprint Self-Publishing,Paperback,200,2017,,,2024/02/10,to-read,to-read (#837),to-read,,,,0,0
428184,Animals and Psychedelics: The Natural World and the Instinct to Alter Consciousness,Giorgio Samorini,"Samorini, Giorgio",Rob Montgomery,"=""0892819863""","=""9780892819867""",0,3.80,Park Street Press,Paperback,112,2002,2000,,2024/02/10,to-read,to-read (#836),to-read,,,,0,0
51660,Food of the Gods: The Search for the Original Tree of Knowledge,Terence McKenna,"McKenna, Terence",,"=""0553371304""","=""9780553371307""",0,4.13,Bantam Books (NY et al.),Paperback,311,1993,1992,,2024/02/10,to-read,to-read (#835),to-read,,,,0,0
13234258,Florentine Codex: Book 1: Book 1: The Gods (Florentine Codex: General History of the Things of New Spain) (Volume 1),Bernardino de Sahagún,"Sahagún, Bernardino de","Arthur J.O. Anderson, Charles E. Dibble","=""160781157X""","=""9781607811572""",0,4.15,University of Utah Press,Paperback,89,2012,1970,,2024/02/09,to-read,to-read (#834),to-read,,,,0,0
378208,"Plants of the Gods: Their Sacred, Healing, and Hallucinogenic Powers",Richard Evans Schultes,"Schultes, Richard Evans","Albert Hofmann, Christian Rätsch","=""0892819790""","=""9780892819799""",0,4.39,Healing Arts Press,Paperback,208,2001,1979,,2024/02/09,to-read,to-read (#833),to-read,,,,0,0
522799,"Vine of the Soul: Medicine Men, Their Plants and Rituals in the Colombian Amazonia",Richard Evans Schultes,"Schultes, Richard Evans",Robert F. Raffauf,"=""090779131X""","=""9780907791317""",0,4.51,Synergetic Press,Paperback,290,2004,1992,,2024/02/09,to-read,to-read (#832),to-read,,,,0,0
415459,I Have No Mouth & I Must Scream,Harlan Ellison,"Ellison, Harlan",Theodore Sturgeon,"=""0441363954""","=""9780441363957""",0,3.90,Ace,Mass Market Paperback,134,1967,1967,,2024/02/08,to-read,to-read (#831),to-read,,,,0,0
197796058,Greatest Hits,Harlan Ellison,"Ellison, Harlan","Neil Gaiman, Cassandra Khaw, J. Michael Straczynski","=""1454953373""","=""9781454953371""",0,4.12,Union Square & Co.,Paperback,496,2024,2024,,2024/02/08,to-read,to-read (#830),to-read,,,,0,0
202308367,The Physics of Sorrow,Georgi Gospodinov,"Gospodinov, Georgi",Angela Rodel,"=""1324094893""","=""9781324094890""",0,4.07,Liveright,Paperback,288,2024,2011,,2024/02/08,to-read,to-read (#829),to-read,,,,0,0
201917877,Caught in the Crosshairs of American Healthcare,Lloyd I. Sederer,"Sederer, Lloyd I.",,"=""""","=""9798886451306""",0,3.24,Greenleaf Book Group Press,Kindle Edition,0,2024,,,2024/02/08,to-read,to-read (#828),to-read,,,,0,0
275301,The Politics of Ecstasy,Timothy Leary,"Leary, Timothy",,"=""1579510310""","=""9781579510312""",0,3.83,Ronin Publishing,Paperback,240,1998,1968,,2024/02/07,to-read,to-read (#827),to-read,,,,0,0
638137,Spiritual Emergency: When Personal Transformation Becomes Crisis,Stanislav Grof,"Grof, Stanislav",Christina Grof,"=""0874775388""","=""9780874775389""",0,4.25,TarcherPerigee,Paperback,272,1989,1989,,2024/02/07,to-read,to-read (#826),to-read,,,,0,0
2159198,"Celebrating Ethnicity and Nation: American Festive Culture from the Revolution to the Early 20th Century (European Studies in American History, 1)",Jürgen Heideking,"Heideking, Jürgen",,"=""1571812377""","=""9781571812377""",0,0.0,Berghahn Books,Hardcover,316,2001,2001,,2024/02/05,to-read,to-read (#825),to-read,,,,0,0
332155,The Elementary Forms of Religious Life,Émile Durkheim,"Durkheim, Émile","Carol Cosman, Mark S. Cladis","=""0192832557""","=""9780192832559""",0,3.93,Oxford University Press,Paperback,416,2001,1912,,2024/02/05,to-read,to-read (#824),to-read,,,,0,0
505,The Invention of Tradition,Eric J. Hobsbawm,"Hobsbawm, Eric J.","Terence Ranger, Hugh R. Trevor-Roper, Prys Morgan, David Cannadine, Bernard S. Cohn","=""0521437733""","=""9780521437738""",0,3.96,Cambridge University Press,Paperback,320,1992,1983,,2024/02/05,to-read,to-read (#823),to-read,,,,0,0
8791,"LSD: My Problem Child – Reflections on Sacred Drugs, Mysticism and Science",Albert Hofmann,"Hofmann, Albert",,"=""0966001982""","=""9780966001983""",0,4.20,Multidisciplinary Assn for,Paperback,232,2005,1979,,2024/02/05,to-read,to-read (#822),to-read,,,,0,0
16158542,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Daniel James Brown,"Brown, Daniel James",,"=""067002581X""","=""9780670025817""",4,4.39,Viking,Hardcover,404,2013,2013,2024/02/04,2024/02/02,,,read,,,,1,0
2526,Blindness,José Saramago,"Saramago, José",Giovanni Pontiero,"=""""","=""""",5,4.17,Houghton Mifflin Harcourt Publishing Company,Paperback,326,1999,1995,2024/01/27,2023/03/22,,,read,,,,1,0
176735048,The Third Perspective: A transformative guide to brave communication for the modern world,Africa Brooke,"Brooke, Africa",,"=""1399722549""","=""9781399722544""",0,4.00,Hodder & Stoughton,Kindle Edition,254,2024,,,2024/02/02,to-read,to-read (#821),to-read,,,,0,0
16071842,Seven American Deaths and Disasters,Kenneth Goldsmith,"Goldsmith, Kenneth",,"=""1576876365""","=""9781576876367""",0,3.75,powerHouse Books,Paperback,176,2013,2013,,2024/01/30,to-read,to-read (#820),to-read,,,,0,0
10593419,Uncreative Writing: Managing Language in the Digital Age,Kenneth Goldsmith,"Goldsmith, Kenneth",,"=""0231149913""","=""9780231149914""",0,3.83,Columbia University Press,Paperback,272,2011,2011,,2024/01/30,to-read,to-read (#819),to-read,,,,0,0
27213218,Wasting time on the internet,Kenneth Goldsmith,"Goldsmith, Kenneth",,"=""0062416472""","=""9780062416476""",0,3.54,Harper Perennial,Paperback,256,2016,2016,,2024/01/30,to-read,to-read (#818),to-read,,,,0,0
59491493,What If?: Twenty-Two Scenarios in Search of Images,Vilém Flusser,"Flusser, Vilém","Anke Finger, Kenneth Kronenberg","=""1517913667""","=""9781517913663""",5,5.00,Univ Of Minnesota Press,Paperback,120,2022,,2024/01/30,2023/08/11,,,read,,,,1,0
146658,"The Journals of Andre Gide, Vol 1: 1889-1924",André Gide,"Gide, André",Justin O'Brien,"=""0810107643""","=""9780810107649""",0,4.17,Northwestern University Press,Paperback,368,1987,1956,,2024/01/30,to-read,to-read (#817),to-read,,,,0,0
82496,Travels in the Congo,André Gide,"Gide, André","Dorothy Bussy, Ecco","=""0880013656""","=""9780880013659""",0,3.39,HarperCollins,Paperback,375,2000,1927,,2024/01/30,to-read,to-read (#816),to-read,,,,0,0
61182,The Hacker Crackdown: Law and Disorder on the Electronic Frontier,Bruce Sterling,"Sterling, Bruce",,"=""055356370X""","=""9780553563702""",0,3.79,Bantam,Mass Market Paperback,336,1993,1992,,2024/01/28,to-read,to-read (#815),to-read,,,,0,0
161296,Schismatrix Plus,Bruce Sterling,"Sterling, Bruce",,"=""0441003702""","=""9780441003709""",0,3.93,Penguin Publishing Group,Paperback,319,1996,1996,,2024/01/28,to-read,to-read (#814),to-read,,,,0,0
37914603,"Early History of Malden, An (Brief History)",Frank Russell,"Russell, Frank",,"=""1467139416""","=""9781467139410""",3,3.00,The History Press,Paperback,144,2018,,2024/01/28,2024/01/28,,,read,,,,1,0
864618,Theosophy : An Introduction to the Spiritual Processes in Human Life and in the Cosmos,Rudolf Steiner,"Steiner, Rudolf",Catherine Creeger,"=""0880103736""","=""9780880103732""",0,4.09,Anthroposophic Press,Paperback,220,1994,1904,,2024/01/28,to-read,to-read (#813),to-read,,,,0,0
20478060,"Sermons, speeches and letters on slavery and its war",Gilbert Haven,"Haven, Gilbert",,"=""551893355X""","=""9785518933552""",0,0.0,Book on Demand Ltd.,Paperback,686,2013,2012,,2024/01/28,to-read,to-read (#812),to-read,,,,0,0
2987,Hospital Sketches,Louisa May Alcott,"Alcott, Louisa May",,"=""1406501026""","=""9781406501025""",0,3.70,Dodo Pr,Paperback,80,2005,1863,,2024/01/28,to-read,to-read (#811),to-read,,,,0,0
3813065,Public Life of Captain John Brown: With an Auto-Biography of His Childhood and Youth,James Redpath,"Redpath, James",,"=""0836954785""","=""9780836954784""",0,4.00,Ayer Co Pub,Hardcover,407,1970,1860,,2024/01/28,to-read,to-read (#810),to-read,,,,0,0
123187170,The Roving Editor,James Redpath,"Redpath, James",,"=""3382310201""","=""9783382310202""",0,0.0,Anatiposi Verlag,Paperback,366,2023,,,2024/01/28,to-read,to-read (#809),to-read,,,,0,0
34854300,Slavery in Kansas (1859),James Redpath,"Redpath, James",,"=""""","=""""",0,3.50,,Kindle Edition,37,2015,,,2024/01/28,to-read,to-read (#808),to-read,,,,0,0
170972900,"The PROGRESS of REFINEMENT, A Poem, In Three Books. To Which Are Added, a Poem on Fame, and Miscellanies.",Thomas. ODIORNE,"ODIORNE, Thomas.",,"=""""","=""""",0,0.0,Publisher,Hardcover,0,1999,,,2024/01/28,to-read,to-read (#807),to-read,,,,0,0
301282,A Pickle for the Knowing Ones or Plain Truths in a Homespun Dress,Timothy Dexter,"Dexter, Timothy",,"=""""","=""""",0,3.68,,Hardcover,40,1802,1802,,2024/01/28,to-read,to-read (#806),to-read,,,,0,0
53000876,Contact,Carl Sagan,"Sagan, Carl",,"=""""","=""""",0,4.15,Simon & Schuster,Kindle Edition,375,2016,1985,,2024/01/27,to-read,to-read (#805),to-read,,,,0,0
814423,Diary of Cotton Mather 1681-1709 volume 1,Cotton Mather,"Mather, Cotton",Worthington Chauncey Ford,"=""1428627375""","=""9781428627376""",0,3.92,Kessinger Publishing,Paperback,632,2006,1709,,2024/01/27,to-read,to-read (#804),to-read,,,,0,0
148187188,"History and description of the Pauper Boys' School at Deer Island, Boston Harbor, under the management of the Board of Directors for Public Institutions 1876 [Leather Bound]",Centennial Exhibition ( : Philadelphia Boston (Mass.). Board of Directors for Public Institutions,"Institutions, Centennial Exhibition ( : Philadelphia Boston (Mass.). Board of Directors for Public",,"=""""","=""""",0,0.0,Generic,Leather Bound,26,2019,,,2024/01/27,to-read,to-read (#803),to-read,,,,0,0
3229318,Diary of Michael Wigglesworth 1653-57: The Conscience of a Puritan,Michael Wigglesworth,"Wigglesworth, Michael",Edmund S. Morgan,"=""0844608084""","=""9780844608082""",0,3.11,Peter Smith Publ. Inc.,Hardcover,125,1970,1946,,2024/01/27,to-read,to-read (#802),to-read,,,,0,0
1255941,"The Day of Doom, or, a Poetical Description of the Great and Last Judgement",Michael Wigglesworth,"Wigglesworth, Michael",,"=""0929408055""","=""9780929408057""",0,3.03,American Eagle Pubns Inc,Paperback,98,1991,1662,,2024/01/27,to-read,to-read (#801),to-read,,,,0,0
47667,Seeing,José Saramago,"Saramago, José",Margaret Jull Costa,"=""""","=""""",0,3.85,Harvest Books,Paperback,307,2007,2004,,2024/01/27,to-read,to-read (#800),to-read,,,,0,0
48637750,Vesper Flights,Helen Macdonald,"Macdonald, Helen",,"=""0802128815""","=""9780802128812""",0,4.10,Grove Press,Hardcover,304,2020,2020,,2024/01/25,to-read,to-read (#799),to-read,,,,0,0
18803640,H is for Hawk,Helen Macdonald,"Macdonald, Helen",,"=""0224097008""","=""9780224097000""",0,3.74,Jonathan Cape,Hardcover,300,2014,2014,,2024/01/25,to-read,to-read (#798),to-read,,,,0,0
49093019,Snuff It (The Quarterly Journal of The CoE),Chris Korda,"Korda, Chris",,"=""""","=""""",0,4.00,Goswell Road,,148,2019,,,2024/01/22,to-read,to-read (#797),to-read,,,,0,0
318179,The Gospel of Wealth and Other Writings,Andrew Carnegie,"Carnegie, Andrew",David Nasaw,"=""014303989X""","=""9780143039891""",2,3.69,Penguin Publishing Group,Paperback,128,2006,1901,2024/01/21,2024/01/19,,,read,,,,1,0
53597791,"Master and Commander (Aubrey & Maturin, #1)",Patrick O'Brian,"O'Brian, Patrick",,"=""0393541584""","=""9780393541588""",0,4.07,W. W. Norton & Company,Paperback,400,2021,1969,,2024/01/21,to-read,to-read (#796),to-read,,,,0,0
44326238,Virtue Politics: Soulcraft and Statecraft in Renaissance Italy,James Hankins,"Hankins, James",,"=""0674237552""","=""9780674237551""",0,4.28,Belknap Press: An Imprint of Harvard University Press,Hardcover,784,2019,,,2024/01/19,to-read,to-read (#795),to-read,,,,0,0
7670,"The Andromeda Strain (Andromeda, #1)",Michael Crichton,"Crichton, Michael",,"=""0060541814""","=""9780060541811""",4,3.91,Avon,Mass Market Paperback,327,2003,1969,,2016/01/05,science-fiction,science-fiction (#18),read,,,,1,0
41160292,Exhalation,Ted Chiang,"Chiang, Ted",,"=""""","=""""",5,4.28,Knopf,Kindle Edition,368,2019,2019,2023/04/16,2023/04/13,science-fiction,science-fiction (#17),read,,,,1,0
296977,Looking Backward: 2000-1887,Edward Bellamy,"Bellamy, Edward",Walter James Miller,"=""0451527631""","=""9780451527639""",5,3.29,Signet Classics,Paperback,222,2000,1888,2023/05/30,2023/03/18,science-fiction,science-fiction (#16),read,,,,1,0
13562132,We,Yevgeny Zamyatin,"Zamyatin, Yevgeny","Natasha Randall, Bruce Sterling","=""""","=""""",5,3.89,Modern Library,Paperback,203,2006,1924,2023/08/26,2023/08/23,"matts-recommended, science-fiction","matts-recommended (#14), science-fiction (#15)",read,"We is officially my new favorite dystopia novel. Serving as clear inspiration for both Brave New World and 1984, this 1921 Russian novel manages to warn readers about both Big Brother surveillance and  hedonistic erosion of freedom. Following a mathematician as he develops the “illness” of a soul that causes him friction with the religious and political force of the One State, it is both a gripping romantic drama and poignant piece of political satire. If you read one dystopia novel on my recommendation, it should be this one. ",,,1,0
25499718,"Children of Time (Children of Time, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1447273281""","=""9781447273288""",5,4.30,PanMacmillan,Hardcover,608,2015,2015,2024/01/18,2023/12/26,science-fiction,science-fiction (#14),read,,,,1,0
60850767,"Children of Memory (Children of Time, #3)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1529087201""","=""""",0,4.03,Tor,Kindle Edition,486,2022,2022,,2024/01/18,to-read,to-read (#794),to-read,,,,0,0
40376072,"Children of Ruin (Children of Time, #2)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",Mel Hudson,"=""""","=""""",0,4.06,Macmillan Digital Audio,Audible Audio,597,2019,2019,,2024/01/18,to-read,to-read (#793),to-read,,,,0,0
255263,Understanding Human Nature,Alfred Adler,"Adler, Alfred",W. Beran Wolfe,"=""0449308332""","=""9780449308332""",0,3.96,Fawcett,Paperback,224,1981,1927,,2024/01/14,to-read,to-read (#791),to-read,,,,0,0
255259,Superiority and Social Interest: A Collection of Later Writings,Alfred Adler,"Adler, Alfred","Heinz Ludwig Ansbacher, Rowena R. Ansbacher","=""0393009106""","=""9780393009101""",0,4.28,W. W. Norton & Company,Paperback,464,1979,1973,,2024/01/14,to-read,to-read (#790),to-read,,,,0,0
989622,Basic Call to Consciousness,Akwesasne Notes,"Notes, Akwesasne","José Barreiro, John Mohawk, Chief Orens Lyons","=""1570671591""","=""9781570671593""",0,4.49,Native Voices,Paperback,144,2005,2005,,2024/01/14,to-read,to-read (#789),to-read,,,,0,0
21402279,How the Conquest of Indigenous Peoples Parallels the Conquest of Nature (Annual E. F. Schumacher Lectures Book 17),John Mohawk,"Mohawk, John",Hildegarde Hannum,"=""""","=""""",4,4.67,Schumacher Center for a New Economics,Kindle Edition,23,2013,2013,2024/01/14,2023/03/20,,,read,,,,1,0
815369,Victims of Progress,John H. Bodley,"Bodley, John H.",,"=""0767405056""","=""9780767405058""",0,4.05,McGraw-Hill Humanities/Social Sciences/Languages,Paperback,276,1998,1998,,2024/01/14,to-read,to-read (#788),to-read,,,,0,0
808785,"Bartholome De Las Casas: His Life, His Apostolate and His Writings",Francis Augustus MacNutt,"MacNutt, Francis Augustus",,"=""0404071465""","=""9780404071462""",0,4.00,Ams Pr Inc,Hardcover,,1972,1972,,2024/01/14,to-read,to-read (#787),to-read,,,,0,0
87435,The Crooked Timber of Humanity: Chapters in the History of Ideas,Isaiah Berlin,"Berlin, Isaiah",Henry Hardy,"=""0712606165""","=""9780712606165""",0,4.10,Pimlico,Paperback,276,2003,1990,,2024/01/14,to-read,to-read (#786),to-read,,,,0,0
8630902,Thinking in Indian: A John Mohawk Reader,John Mohawk,"Mohawk, John",José Barreiro,"=""1555917380""","=""9781555917388""",0,4.21,Fulcrum Publishing,Paperback,320,2010,2010,,2024/01/14,to-read,to-read (#785),to-read,,,,0,0
83017,The Tartar Steppe,Dino Buzzati,"Buzzati, Dino",Stuart Hood,"=""1567923046""","=""9781567923049""",0,4.21,Verba Mundi,Paperback,198,2005,1940,,2023/04/10,to-read,to-read (#282),to-read,,,,0,0
770911,The Sacred Pipe: Black Elk's Account of the Seven Rites of the Oglala Sioux,Black Elk,"Elk, Black",Joseph Epes Brown,"=""0806121246""","=""9780806121246""",4,4.24,University of Oklahoma Press,Paperback,143,1989,1953,2024/01/08,2024/01/02,,,read,,,,1,0
20018346,Way of Wakan: Reflections on Lakota Spirituality and Grief,David J. Mathieu,"Mathieu, David J.",,"=""1630017663""","=""9781630017668""",0,4.25,CreateSpace Independent Publishing Platform,Kindle Edition,136,2013,2013,,2024/01/08,to-read,to-read (#784),to-read,,,,0,0
7701911,Cahokia: Ancient America's Great City on the Mississippi,Timothy R. Pauketat,"Pauketat, Timothy R.",,"=""0143117475""","=""9780143117476""",3,3.63,Penguin Books,Paperback,208,2010,2009,2024/01/07,2024/01/01,,,read,,,,1,0
1516254,Florence Street (11-S-758) Site: Early Woodland and Mississippian Occupations. Vol. 2 (American Bottom Archaeology),Thomas E. Emerson,"Emerson, Thomas E.",,"=""0252010647""","=""9780252010644""",0,0.0,Illinois Transportation,Paperback,368,1983,1983,,2024/01/07,to-read,to-read (#783),to-read,,,,0,0
